article,primary_category,all_categories,confidence,processing_time,error
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1004.txt/Stoicism_Buddhism_Epicureanism_Quotes_1004.txt,Philosophy,"Philosophy, Education, Social Issues, Culture",0.95,1.9961738586425781,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/dont-abandon-hope-captain-midnight-decoder-ring-arrives-tomorrow_gpt-4o-mini.md/dont-abandon-hope-captain-midnight-decoder-ring-arrives-tomorrow_gpt-4o-mini.md,Philosophy,"Philosophy, Ecology, Culture, Social Issues, Education",0.95,2.7886836528778076,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0190.txt/0190.txt,Philosophy,"Philosophy, Culture, Metaphorical Expressions",0.9,2.136253595352173,
/var/lib/vectordbs/appliedanthropology/embed_data.text/wayang.net/malnutrition-layers-of-poverty.md,Health,"Health, Social Issues, Education, Poverty, Nutrition, Community",0.95,2.4051856994628906,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m90c.md/m90c.md,Culture,"Culture, Folklore, Social Issues, History, Nature, Mythology",0.9,2.5316288471221924,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2368.txt/2368.txt,Culture,"Culture, Philosophy, Gender",0.9,1.556309700012207,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/dont-believe-people-things-reasons-dont-understand-things-like-looking-healthy_gpt-4o-mini.md/dont-believe-people-things-reasons-dont-understand-things-like-looking-healthy_gpt-4o-mini.md,Philosophy,"Philosophy, Social Issues, Health, Education, Culture",0.95,1.884251594543457,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m91.md/m91.md,Culture,"Culture, Folklore, Social Issues, History, Nature, Geography",0.95,2.238663911819458,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1005.txt/Stoicism_Buddhism_Epicureanism_Quotes_1005.txt,Philosophy,"Philosophy, Culture, Gender, Daily Life Reflections",0.95,1.7278099060058594,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/g8d.md/g8d.md,Culture,"Culture, Research, Folklore, History, Social Issues",0.95,2.987802743911743,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0191.txt/0191.txt,Philosophy,"Philosophy, Culture, Social Issues",0.9,2.0034961700439453,
/var/lib/vectordbs/appliedanthropology/embed_data.text/wayang.net/merdeka-climbing-the-greasy-pole-in-sentiong.md,Culture,"Culture, Social Issues, Politics, Gender, Daily Life Reflections, Entertainment",0.95,2.6677091121673584,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/g8e.md/g8e.md,Culture,"Culture, Folklore, History, Nature, Social Issues, Mythology",0.95,2.823143243789673,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0192.txt/0192.txt,Technology,"Technology, Engineering, Research",0.9,1.6010446548461914,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m91a.md/m91a.md,Culture,"Culture, Folklore, Social Issues, History, Nature, Geography",0.95,2.2788403034210205,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/g8f.md/g8f.md,Culture,"Culture, Folklore, Social Issues, History, Anthropology",0.95,2.502959966659546,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/dont-blame-hackers-problems-best-explained-incompetence-paul-strassmann-former_gpt-4o-mini.md/dont-blame-hackers-problems-best-explained-incompetence-paul-strassmann-former_gpt-4o-mini.md,Technology,"Technology, Security, Social Issues, Business, Culture",0.95,2.516411781311035,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2370.txt/2370.txt,Culture,"Culture, Social Issues, Politics",0.8,1.5539956092834473,
/var/lib/vectordbs/appliedanthropology/embed_data.text/wayang.net/self-care-leprosy-related-disabilities.md,Health,"Health, Social Issues, Culture, Education, Business, Environment",0.95,1.723262071609497,
/var/lib/vectordbs/appliedanthropology/embed_data.text/wayang.net/nineteen-jakarta-street-vendors.md,Social Issues,"Social Issues, Culture, Business, Daily Life Reflections, Health, Education",0.95,2.7009873390197754,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2369.txt/2369.txt,Social Issues,"Social Issues, Culture, Legal",0.8,2.115785837173462,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1007.txt/Stoicism_Buddhism_Epicureanism_Quotes_1007.txt,Culture,"Culture, Philosophy, History",0.9,1.5519311428070068,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/dont-care-sugar-smacks-commercial-dont-like-idea-frog-jumping-breakfast-lowell_gpt-4o-mini.md/dont-care-sugar-smacks-commercial-dont-like-idea-frog-jumping-breakfast-lowell_gpt-4o-mini.md,Marketing,"Marketing, Culture, Consumer Behavior, Ethics",0.95,1.8805620670318604,
/var/lib/vectordbs/appliedanthropology/embed_data.text/wayang.net/sex-workers-to-make-money.md,Social Issues,"Social Issues, Health, Business, Education, Culture, Politics",0.95,1.4963035583496094,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m91b.md/m91b.md,Culture,"Culture, Social Issues, History, Folklore, Nature",0.9,2.1608457565307617,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1006.txt/Stoicism_Buddhism_Epicureanism_Quotes_1006.txt,Philosophy,"Philosophy, Culture, Education, Daily Life Reflections",0.9,2.340934991836548,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2371.txt/2371.txt,Culture,"Culture, Social Issues, Politics",0.7,1.3196377754211426,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m91b1.md/m91b1.md,Culture,"Culture, Social Issues, History, Folklore, Nature",0.9,1.9129788875579834,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/g8g.md/g8g.md,Culture,"Culture, History, Folklore, Nature, Social Issues, Mythology",0.95,2.4764645099639893,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1008.txt/Stoicism_Buddhism_Epicureanism_Quotes_1008.txt,Philosophy,"Philosophy, Social Issues, Culture",0.9,1.5285258293151855,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/g9.md/g9.md,Culture,"Culture, Folklore, Social Issues, History, Education, Environment",0.95,2.424703598022461,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0193.txt/0193.txt,Culture,"Culture, Social Issues, Gender",0.8,2.700322151184082,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0195.txt/0195.txt,Education,"Education, Philosophy, Culture",0.9,1.4325928688049316,
/var/lib/vectordbs/appliedanthropology/embed_data.text/wayang.net/slideshow.md,Culture,"Culture, Environment, Business, Social Issues, Education",0.95,1.4040870666503906,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m91c1.md/m91c1.md,Culture,"Culture, Folklore, Social Issues, History, Nature, Geography",0.9,2.3171353340148926,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0194.txt/0194.txt,Culture,"Culture, Entertainment, Gender",0.9,3.0399627685546875,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1009.txt/Stoicism_Buddhism_Epicureanism_Quotes_1009.txt,Philosophy,"Philosophy, Culture, Social Issues, Daily Life Reflections",0.95,1.9444327354431152,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/g9a.md/g9a.md,Culture,"Culture, Folklore, Research, History, Social Issues, Nature",0.95,2.4993414878845215,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2372.txt/2372.txt,Culture,"Culture, Nature, Philosophy",0.9,2.056001663208008,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0196.txt/0196.txt,Philosophy,"Philosophy, Culture, Daily Life Reflections, Education",0.85,1.7191383838653564,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/dont-confuse-things-merely-countable-really-count-john-holdren_gpt-4o-mini.md/dont-confuse-things-merely-countable-really-count-john-holdren_gpt-4o-mini.md,Philosophy,"Philosophy, Social Issues, Culture, Education, Science, Human Behavior",0.95,3.331672191619873,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2373.txt/2373.txt,Culture,"Culture, Nature, Philosophy",0.9,1.804469108581543,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/h11.md/h11.md,Culture,"Culture, Research, Folklore, Social Issues, History",0.95,1.6919841766357422,
/var/lib/vectordbs/appliedanthropology/embed_data.text/wayang.net/sitor-situmorang-an-island-on-an-island.md,Culture,"Culture, History, Social Issues, Politics, Education, Art",0.95,2.865805149078369,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m91c2.md/m91c2.md,Culture,"Culture, Folklore, Social Issues, History, Nature, Geography",0.95,2.516312837600708,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m91c3.md/m91c3.md,Culture,"Culture, Social Issues, Folklore, History, Education",0.9,2.096501350402832,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1010.txt/Stoicism_Buddhism_Epicureanism_Quotes_1010.txt,Philosophy,"Philosophy, Social Issues, Culture, Gender",0.95,2.200869083404541,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/dont-explain-something-never-said-calvin-coolidge_gpt-4o-mini.md/dont-explain-something-never-said-calvin-coolidge_gpt-4o-mini.md,Language,"Language, Social Issues, Philosophy, Culture, Education",0.95,2.5238773822784424,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0197.txt/0197.txt,Daily Life Reflections,"Daily Life Reflections, Social Issues, Philosophy",0.9,2.1382620334625244,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2374.txt/2374.txt,History,"History, Social Issues, Politics",0.9,1.891890048980713,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2376.txt/2376.txt,,,0.0,0.6794967651367188,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2375.txt/2375.txt,Education,"Education, Ecology, Child Development",0.7,1.3687515258789062,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/h12.md/h12.md,Culture,"Culture, Social Issues, History, Research, Folklore",0.95,1.8345341682434082,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/dont-feel-wrong-taking-great-country-away-great-numbers-people-needed-new-land_gpt-4o-mini.md/dont-feel-wrong-taking-great-country-away-great-numbers-people-needed-new-land_gpt-4o-mini.md,Culture,"Culture, Social Issues, Politics, Philosophy, History",0.95,2.815275192260742,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/dont-confuse-things-need-action-take-care_gpt-4o-mini.md/dont-confuse-things-need-action-take-care_gpt-4o-mini.md,Environment,"Environment, Science, Social Issues, Philosophy, Education, Technology",0.95,4.011219263076782,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1011.txt/Stoicism_Buddhism_Epicureanism_Quotes_1011.txt,Philosophy,"Philosophy, Culture, Nature, Education",0.95,2.307464838027954,
/var/lib/vectordbs/appliedanthropology/embed_data.text/wayang.net/the-bajau-at-home-on-the-sea.md,Culture,"Culture, Social Issues, Politics, Environment, Health, Education",0.95,2.0145816802978516,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/h10.md/h10.md,Culture,"Culture, Research, History, Social Issues, Folklore",0.95,3.880438804626465,
/var/lib/vectordbs/appliedanthropology/embed_data.text/wayang.net/the-agricultural-laborers-school.md,Education,"Education, Social Issues, Culture, Community, Politics",0.95,3.2994251251220703,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0198.txt/0198.txt,Philosophy,"Philosophy, Social Issues, Gender",0.8,2.040090322494507,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1012.txt/Stoicism_Buddhism_Epicureanism_Quotes_1012.txt,Philosophy,"Philosophy, Culture, Social Issues, Daily Life Reflections",0.95,1.9710543155670166,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/dont-get-even-get-odd_gpt-4o-mini.md/dont-get-even-get-odd_gpt-4o-mini.md,Social Issues,"Social Issues, Culture, Philosophy, Ecology",0.95,2.1757071018218994,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0199.txt/0199.txt,Culture,"Culture, Philosophy, Gender",0.9,1.6517467498779297,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m91c5.md/m91c5.md,Culture,"Culture, Social Issues, History, Folklore, Education",0.9,2.219938278198242,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1013.txt/Stoicism_Buddhism_Epicureanism_Quotes_1013.txt,Philosophy,"Philosophy, Religion, Social Issues",0.9,1.8356842994689941,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/h12a.md/h12a.md,Culture,"Culture, Folklore, History, Social Issues, Nature, Anthropology",0.95,2.5945119857788086,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m91c4.md/m91c4.md,Culture,"Culture, Folklore, Social Issues, History, Nature",0.9,2.975104570388794,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/h12b.md/h12b.md,Culture,"Culture, Social Issues, Research, History",0.95,1.879603624343872,
/var/lib/vectordbs/appliedanthropology/embed_data.text/wayang.net/the-case-of-gregorius-rato.md,Legal,"Legal, Social Issues, Politics, Business, Corruption, Community",0.95,2.5422730445861816,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/dont-give-damn-man-spell-word-one-way-mark-twain_gpt-4o-mini.md/dont-give-damn-man-spell-word-one-way-mark-twain_gpt-4o-mini.md,Culture,"Culture, Philosophy, Education, Social Issues, Language",0.95,2.783921241760254,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0200.txt/0200.txt,Social Issues,"Social Issues, Education, Parenting",0.9,1.7286138534545898,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2377.txt/2377.txt,Philosophy,"Philosophy, Social Issues, Culture",0.9,1.6437935829162598,
/var/lib/vectordbs/appliedanthropology/embed_data.text/wayang.net/the-last-wild-men-of-borneo-fantastic-visions-in-the-realm-of-the-imagination.md,Culture,"Culture, Social Issues, History, Politics, Research, Education",0.95,2.0766303539276123,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1015.txt/Stoicism_Buddhism_Epicureanism_Quotes_1015.txt,Philosophy,"Philosophy, Culture, Gender",0.9,1.7008895874023438,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/dont-go-mens-funerals-wont-go-clarence-day_gpt-4o-mini.md/dont-go-mens-funerals-wont-go-clarence-day_gpt-4o-mini.md,Social Issues,"Social Issues, Culture, Philosophy, Anthropology",0.95,2.030775308609009,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0201.txt/0201.txt,Philosophy,"Philosophy, Culture, Daily Life Reflections",0.9,1.4675166606903076,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m91c6.md/m91c6.md,Culture,"Culture, Social Issues, History, Folklore, Nature, Anthropology",0.95,2.5276057720184326,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m91c7.md/m91c7.md,Culture,"Culture, Folklore, Social Issues, History, Nature",0.9,2.1801137924194336,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1016.txt/Stoicism_Buddhism_Epicureanism_Quotes_1016.txt,Philosophy,"Philosophy, Culture, Social Issues, Education",0.95,1.9884028434753418,
/var/lib/vectordbs/appliedanthropology/embed_data.text/wayang.net/the-nat-pwe-a-festival-of-the-deprecated-spirit-lords-of-burma.md,Culture,"Culture, Social Issues, Religion, Politics, History, Anthropology",0.95,2.232473134994507,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/h12c.md/h12c.md,Culture,"Culture, Folklore, Mythology, Social Issues, History, Research",0.95,2.500296115875244,
/var/lib/vectordbs/appliedanthropology/embed_data.text/myths/mdfiles/m91d.md/m91d.md,Culture,"Culture, Folklore, Social Issues, History, Mythology",0.95,1.9481143951416016,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2378.txt/2378.txt,Social Issues,"Social Issues, Health, Culture, Ecology",0.9,2.4209930896759033,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/2379.txt/2379.txt,Culture,"Culture, Social Issues, Philosophy",0.9,1.5246851444244385,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/quotes/0202.txt/0202.txt,Culture,"Culture, History, Social Issues",0.9,1.8409674167633057,
/var/lib/vectordbs/appliedanthropology/embed_data.text/zenquotes/discourse.md/dont-hate-morning-sleep-till-noon_gpt-4o-mini.md/dont-hate-morning-sleep-till-noon_gpt-4o-mini.md,Social Issues,"Social Issues, Culture, Health, Philosophy",0.95,2.6994030475616455,
/var/lib/vectordbs/appliedanthropology/embed_data.text/Stoicism_Buddhism_Epicureanism_Quotes/docs/Stoicism_Buddhism_Epicureanism_Quotes_1018.txt/Stoicism_Buddhism_Epicureanism_Quotes_1018.txt,Philosophy,"Philosophy, Social Issues, Culture, Daily Life Reflections",0.9,1.3313679695129395,
